user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_usage_count_week,payment_attempts_week,payment_failures_week,renewal_due_flag
U001198,2026-01-05,4.0,174.89,8.0,20.0,1.0,0.0,0.0
U001198,2026-01-12,4.0,134.84,8.0,11.0,0.0,0.0,0.0
U001198,2026-01-19,2.0,100.68,4.0,12.0,0.0,0.0,0.0
U001198,2026-01-26,1.0,32.06,1.0,5.0,0.0,0.0,1.0
U001199,2025-11-17,1.0,67.99,3.0,4.0,0.0,0.0,0.0
U001199,2025-11-24,4.0,87.15,6.0,6.0,1.0,0.0,0.0
U001199,2025-12-01,4.0,141.45,8.0,20.0,0.0,0.0,0.0
U001199,2025-12-08,3.0,97.64,5.0,7.0,0.0,0.0,0.0
U001199,2025-12-15,2.0,51.71,4.0,5.0,0.0,0.0,0.0
U001199,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001199,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001199,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001199,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001199,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001199,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-10-06,3.0,98.25999999999999,4.0,11.0,0.0,0.0,0.0
U001200,2025-10-13,4.0,395.91,18.0,43.0,1.0,0.0,0.0
U001200,2025-10-20,3.0,67.93,3.0,9.0,0.0,0.0,0.0
U001200,2025-10-27,1.0,11.65,2.0,1.0,0.0,0.0,0.0
U001200,2025-11-03,3.0,103.55,5.0,13.0,0.0,0.0,0.0
U001200,2025-11-10,1.0,37.11,1.0,3.0,0.0,0.0,1.0
U001200,2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001200,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001201,2025-12-08,2.0,47.53,3.0,4.0,0.0,0.0,0.0
U001201,2025-12-15,3.0,92.09,5.0,11.0,1.0,1.0,0.0
U001201,2025-12-22,3.0,53.55,5.0,5.0,0.0,0.0,0.0
U001201,2025-12-29,3.0,58.09,4.0,7.0,0.0,0.0,0.0
U001201,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001201,2026-01-12,1.0,9.0,2.0,1.0,0.0,0.0,1.0
U001201,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001201,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2025-09-01,2.0,78.87,5.0,9.0,0.0,0.0,0.0
U001202,2025-09-08,4.0,132.01,8.0,8.0,1.0,1.0,0.0
U001202,2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2025-09-22,4.0,75.47,6.0,10.0,0.0,0.0,0.0
U001202,2025-09-29,4.0,128.07,7.0,13.0,0.0,0.0,0.0
U001202,2025-10-06,3.0,128.35,9.0,12.0,1.0,0.0,0.0
U001202,2025-10-13,5.0,152.1,10.0,13.0,0.0,0.0,0.0
U001202,2025-10-20,4.0,143.59,6.0,11.0,0.0,0.0,0.0
U001202,2025-10-27,4.0,114.94,9.0,10.0,0.0,0.0,0.0
U001202,2025-11-03,2.0,42.65,2.0,2.0,2.0,1.0,0.0
U001202,2025-11-10,5.0,194.01,14.0,24.0,0.0,0.0,0.0
U001202,2025-11-17,3.0,78.38,5.0,8.0,0.0,0.0,0.0
U001202,2025-11-24,3.0,153.0,9.0,17.0,0.0,0.0,0.0
U001202,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001202,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001202,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001203,2026-01-05,2.0,45.55,3.0,5.0,1.0,0.0,0.0
U001203,2026-01-12,4.0,104.8,4.0,7.0,0.0,0.0,0.0
U001203,2026-01-19,4.0,72.1,4.0,8.0,0.0,0.0,0.0
U001203,2026-01-26,1.0,11.42,1.0,4.0,0.0,0.0,1.0
U001204,2025-11-10,2.0,165.07999999999998,9.0,9.0,0.0,0.0,0.0
U001204,2025-11-17,6.0,361.19,22.0,27.0,1.0,0.0,0.0
U001204,2025-11-24,4.0,197.45,16.0,19.0,0.0,0.0,0.0
U001204,2025-12-01,4.0,155.60999999999999,11.0,21.0,0.0,0.0,0.0
U001204,2025-12-08,1.0,29.07,1.0,9.0,0.0,0.0,0.0
U001204,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001204,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001204,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001204,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001204,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001204,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001204,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001205,2025-10-13,2.0,53.48,3.0,8.0,0.0,0.0,0.0
U001205,2025-10-20,2.0,46.48,7.0,3.0,1.0,0.0,0.0
U001205,2025-10-27,5.0,95.24000000000001,10.0,13.0,0.0,0.0,0.0
U001205,2025-11-03,3.0,69.03999999999999,8.0,10.0,0.0,0.0,0.0
U001205,2025-11-10,3.0,73.64,5.0,6.0,0.0,0.0,0.0
U001205,2025-11-17,3.0,53.47,3.0,7.0,1.0,0.0,0.0
U001205,2025-11-24,3.0,38.91,4.0,3.0,0.0,0.0,0.0
U001205,2025-12-01,2.0,54.78,4.0,3.0,0.0,0.0,0.0
U001205,2025-12-08,3.0,22.4,3.0,3.0,0.0,0.0,0.0
U001205,2025-12-15,4.0,88.91,11.0,11.0,1.0,0.0,0.0
U001205,2025-12-22,2.0,71.02,7.0,10.0,0.0,0.0,0.0
U001205,2025-12-29,5.0,107.75999999999999,12.0,14.0,0.0,0.0,0.0
U001205,2026-01-05,2.0,47.45,3.0,2.0,0.0,0.0,0.0
U001205,2026-01-12,4.0,91.55,8.0,9.0,0.0,0.0,0.0
U001205,2026-01-19,3.0,59.18000000000001,4.0,5.0,0.0,0.0,0.0
U001205,2026-01-26,1.0,41.53,3.0,4.0,0.0,0.0,1.0
U001206,2025-12-15,2.0,48.09,4.0,4.0,0.0,0.0,0.0
U001206,2025-12-22,3.0,78.14,4.0,7.0,2.0,1.0,0.0
U001206,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001206,2026-01-05,2.0,88.47,6.0,10.0,0.0,0.0,0.0
U001206,2026-01-12,4.0,76.26,7.0,7.0,0.0,0.0,0.0
U001206,2026-01-19,1.0,33.03,2.0,2.0,0.0,0.0,0.0
U001206,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001207,2025-09-08,3.0,163.68,5.0,25.0,0.0,0.0,0.0
U001207,2025-09-15,5.0,242.51,16.0,24.0,1.0,0.0,0.0
U001207,2025-09-22,3.0,126.1,7.0,12.0,0.0,0.0,0.0
U001207,2025-09-29,3.0,59.59,4.0,6.0,0.0,0.0,0.0
U001207,2025-10-06,5.0,447.08,30.0,40.0,0.0,0.0,0.0
U001207,2025-10-13,4.0,234.55,11.0,32.0,1.0,0.0,0.0
U001207,2025-10-20,5.0,279.28,15.0,29.0,0.0,0.0,0.0
U001207,2025-10-27,6.0,288.73,24.0,26.0,0.0,0.0,0.0
U001207,2025-11-03,4.0,281.37,15.0,35.0,0.0,0.0,0.0
U001207,2025-11-10,5.0,360.88,17.0,37.0,1.0,0.0,0.0
U001207,2025-11-17,5.0,284.28,15.0,29.0,0.0,0.0,0.0
U001207,2025-11-24,2.0,108.97,8.0,9.0,0.0,0.0,0.0
U001207,2025-12-01,5.0,217.59,12.0,29.0,0.0,0.0,0.0
U001207,2025-12-08,6.0,219.25,14.0,27.0,0.0,0.0,0.0
U001207,2025-12-15,4.0,116.08,8.0,9.0,2.0,1.0,0.0
U001207,2025-12-22,4.0,243.44,12.0,23.0,0.0,0.0,0.0
U001207,2025-12-29,3.0,218.75,9.0,20.0,0.0,0.0,0.0
U001207,2026-01-05,5.0,219.33,15.0,26.0,0.0,0.0,0.0
U001207,2026-01-12,5.0,224.32,12.0,18.0,0.0,0.0,0.0
U001207,2026-01-19,2.0,78.85,5.0,6.0,0.0,0.0,0.0
U001207,2026-01-26,4.0,199.09,8.0,22.0,0.0,0.0,1.0
U001208,2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001208,2025-11-03,2.0,39.83,4.0,2.0,1.0,0.0,0.0
U001208,2025-11-10,3.0,47.02,4.0,3.0,0.0,0.0,0.0
U001208,2025-11-17,2.0,23.73,4.0,2.0,0.0,0.0,0.0
U001208,2025-11-24,2.0,68.81,4.0,9.0,0.0,0.0,0.0
U001208,2025-12-01,3.0,35.96,3.0,6.0,1.0,0.0,0.0
U001208,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001208,2025-12-15,1.0,8.62,1.0,2.0,0.0,0.0,0.0
U001208,2025-12-22,2.0,116.06,5.0,12.0,0.0,0.0,0.0
U001208,2025-12-29,4.0,90.93,8.0,11.0,1.0,0.0,0.0
U001208,2026-01-05,1.0,6.71,1.0,1.0,0.0,0.0,0.0
U001208,2026-01-12,2.0,80.37,2.0,8.0,0.0,0.0,0.0
U001208,2026-01-19,2.0,44.3,2.0,7.0,0.0,0.0,0.0
U001208,2026-01-26,3.0,30.48,3.0,7.0,0.0,0.0,1.0
U001209,2025-07-14,1.0,16.23,1.0,1.0,0.0,0.0,0.0
U001209,2025-07-21,1.0,32.96,1.0,3.0,1.0,0.0,0.0
U001209,2025-07-28,2.0,74.47999999999999,3.0,11.0,0.0,0.0,0.0
U001209,2025-08-04,5.0,93.94,8.0,17.0,0.0,0.0,0.0
U001209,2025-08-11,2.0,25.21,3.0,5.0,0.0,0.0,0.0
U001209,2025-08-18,4.0,259.37454664748134,6.0,8.0,1.0,0.0,0.0
U001209,2025-08-25,2.0,46.15,2.0,6.0,0.0,0.0,0.0
U001209,2025-09-01,5.0,129.35999999999999,12.0,12.0,0.0,0.0,0.0
U001209,2025-09-08,2.0,38.16,2.0,3.0,0.0,0.0,0.0
U001209,2025-09-15,2.0,39.73,2.0,4.0,1.0,0.0,0.0
U001209,2025-09-22,5.0,215.18,14.0,26.0,0.0,0.0,0.0
U001209,2025-09-29,3.0,55.89,3.0,3.0,0.0,0.0,0.0
U001209,2025-10-06,4.0,92.91,4.0,13.0,0.0,0.0,0.0
U001209,2025-10-13,4.0,94.05,4.0,8.0,1.0,0.0,0.0
U001209,2025-10-20,3.0,75.2,6.0,15.0,0.0,0.0,0.0
U001209,2025-10-27,3.0,55.519999999999996,6.0,11.0,0.0,0.0,0.0
U001209,2025-11-03,2.0,49.95,2.0,3.0,0.0,0.0,0.0
U001209,2025-11-10,3.0,40.28,3.0,5.0,0.0,0.0,0.0
U001209,2025-11-17,4.0,75.93,4.0,11.0,1.0,0.0,0.0
U001209,2025-11-24,5.0,144.06,10.0,14.0,0.0,0.0,0.0
U001209,2025-12-01,5.0,97.6,6.0,11.0,0.0,0.0,0.0
U001209,2025-12-08,3.0,55.11,5.0,8.0,0.0,0.0,0.0
U001209,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001209,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001209,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001209,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001209,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001209,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001209,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001210,2025-12-29,3.0,88.33,4.0,10.0,0.0,0.0,0.0
U001210,2026-01-05,5.0,218.01999999999998,14.0,23.0,1.0,1.0,0.0
U001210,2026-01-12,3.0,135.51,6.0,14.0,0.0,0.0,0.0
U001210,2026-01-19,2.0,47.99,3.0,7.0,0.0,0.0,0.0
U001210,2026-01-26,2.0,37.6,3.0,2.0,0.0,0.0,1.0
U001211,2025-10-06,3.0,51.78,3.0,6.0,1.0,0.0,0.0
U001211,2025-10-13,3.0,90.43,6.0,8.0,0.0,0.0,0.0
U001211,2025-10-20,2.0,51.28,4.0,8.0,0.0,0.0,0.0
U001211,2025-10-27,2.0,73.59,2.0,3.0,0.0,0.0,0.0
U001211,2025-11-03,5.0,110.03999999999999,7.0,10.0,1.0,0.0,0.0
U001211,2025-11-10,4.0,73.06,7.0,10.0,0.0,0.0,0.0
U001211,2025-11-17,3.0,46.11,3.0,3.0,0.0,0.0,0.0
U001211,2025-11-24,1.0,31.56,2.0,3.0,0.0,0.0,0.0
U001211,2025-12-01,2.0,100.61000000000001,3.0,7.0,0.0,0.0,0.0
U001211,2025-12-08,2.0,29.91,2.0,3.0,1.0,0.0,0.0
U001211,2025-12-15,4.0,42.11,6.0,4.0,0.0,0.0,0.0
U001211,2025-12-22,5.0,76.9,7.0,8.0,0.0,0.0,0.0
U001211,2025-12-29,2.0,18.619999999999997,2.0,2.0,0.0,0.0,0.0
U001211,2026-01-05,4.0,75.0,6.0,13.0,0.0,0.0,0.0
U001211,2026-01-12,5.0,101.62,5.0,8.0,0.0,0.0,0.0
U001211,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001211,2026-01-26,2.0,44.78,9.0,2.0,0.0,0.0,1.0
U001212,2025-11-17,3.0,73.42,6.0,6.0,1.0,0.0,0.0
U001212,2025-11-24,4.0,53.410000000000004,4.0,7.0,0.0,0.0,0.0
U001212,2025-12-01,1.0,26.79,1.0,3.0,0.0,0.0,0.0
U001212,2025-12-08,2.0,40.55,3.0,2.0,0.0,0.0,0.0
U001212,2025-12-15,4.0,83.37,6.0,8.0,0.0,0.0,0.0
U001212,2025-12-22,2.0,61.09,4.0,6.0,1.0,0.0,0.0
U001212,2025-12-29,3.0,113.36999999999999,9.0,20.0,0.0,0.0,0.0
U001212,2026-01-05,2.0,56.169999999999995,6.0,6.0,0.0,0.0,0.0
U001212,2026-01-12,2.0,33.41,3.0,4.0,0.0,0.0,0.0
U001212,2026-01-19,1.0,29.64,2.0,5.0,0.0,0.0,0.0
U001212,2026-01-26,2.0,41.849999999999994,4.0,8.0,0.0,0.0,1.0
U001213,2025-08-25,3.0,130.95,5.0,14.0,0.0,0.0,0.0
U001213,2025-09-01,5.0,247.51,15.0,28.0,1.0,0.0,0.0
U001213,2025-09-08,2.0,44.879999999999995,2.0,4.0,0.0,0.0,0.0
U001213,2025-09-15,4.0,188.06,7.0,10.0,0.0,0.0,0.0
U001213,2025-09-22,5.0,145.47,14.0,14.0,0.0,0.0,0.0
U001213,2025-09-29,5.0,219.89,12.0,29.0,1.0,0.0,0.0
U001213,2025-10-06,6.0,166.59,13.0,17.0,0.0,0.0,0.0
U001213,2025-10-13,4.0,117.49000000000001,6.0,17.0,0.0,0.0,0.0
U001213,2025-10-20,1.0,38.99,1.0,4.0,0.0,0.0,0.0
U001213,2025-10-27,5.0,168.2,10.0,24.0,1.0,0.0,0.0
U001213,2025-11-03,6.0,187.44,13.0,20.0,0.0,0.0,0.0
U001213,2025-11-10,3.0,126.68,7.0,10.0,0.0,0.0,0.0
U001213,2025-11-17,2.0,104.42,6.0,17.0,0.0,0.0,0.0
U001213,2025-11-24,5.0,227.91,20.0,19.0,0.0,0.0,0.0
U001213,2025-12-01,3.0,64.43,4.0,11.0,1.0,0.0,0.0
U001213,2025-12-08,3.0,101.78999999999999,8.0,14.0,0.0,0.0,0.0
U001213,2025-12-15,3.0,57.129999999999995,4.0,3.0,0.0,0.0,0.0
U001213,2025-12-22,1.0,45.82,1.0,5.0,0.0,0.0,0.0
U001213,2025-12-29,1.0,17.96,1.0,1.0,0.0,0.0,0.0
U001213,2026-01-05,5.0,186.15,10.0,17.0,0.0,0.0,0.0
U001213,2026-01-12,4.0,114.14,8.0,10.0,0.0,0.0,0.0
U001213,2026-01-19,5.0,181.96,10.0,18.0,0.0,0.0,0.0
U001213,2026-01-26,4.0,187.93,9.0,19.0,0.0,0.0,1.0
U001214,2025-12-08,2.0,29.310000000000002,5.0,4.0,1.0,0.0,0.0
U001214,2025-12-15,3.0,96.03,11.0,13.0,0.0,0.0,0.0
U001214,2025-12-22,2.0,87.03999999999999,5.0,5.0,0.0,0.0,0.0
U001214,2025-12-29,3.0,58.42,5.0,9.0,0.0,0.0,0.0
U001214,2026-01-05,1.0,28.35,2.0,1.0,0.0,0.0,0.0
U001214,2026-01-12,1.0,49.93,1.0,2.0,0.0,0.0,0.0
U001214,2026-01-19,1.0,43.41,1.0,5.0,0.0,0.0,0.0
U001214,2026-01-26,1.0,32.48,2.0,1.0,0.0,0.0,1.0
U001215,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001215,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001216,2025-06-30,1.0,21.06,2.0,4.0,1.0,0.0,0.0
U001216,2025-07-07,4.0,111.06,9.0,14.0,0.0,0.0,0.0
U001216,2025-07-14,2.0,90.71000000000001,4.0,9.0,0.0,0.0,0.0
U001216,2025-07-21,1.0,34.07,1.0,6.0,0.0,0.0,0.0
U001216,2025-07-28,4.0,67.12,8.0,9.0,0.0,0.0,0.0
U001216,2025-08-04,5.0,83.91,8.0,5.0,1.0,0.0,0.0
U001216,2025-08-11,3.0,85.08,4.0,7.0,0.0,0.0,0.0
U001216,2025-08-18,2.0,57.15,3.0,6.0,0.0,0.0,0.0
U001216,2025-08-25,1.0,8.27,1.0,1.0,0.0,0.0,0.0
U001216,2025-09-01,3.0,82.67,5.0,9.0,1.0,0.0,0.0
U001216,2025-09-08,3.0,85.91999999999999,4.0,10.0,0.0,0.0,0.0
U001216,2025-09-15,3.0,30.729999999999997,4.0,3.0,0.0,0.0,0.0
U001216,2025-09-22,2.0,36.22,3.0,7.0,0.0,0.0,0.0
U001216,2025-09-29,3.0,76.0,5.0,7.0,0.0,0.0,0.0
U001216,2025-10-06,2.0,35.43,3.0,3.0,1.0,0.0,0.0
U001216,2025-10-13,1.0,19.11,1.0,1.0,0.0,0.0,0.0
U001216,2025-10-20,1.0,21.3,2.0,2.0,0.0,0.0,0.0
U001216,2025-10-27,3.0,65.59,8.0,6.0,0.0,0.0,0.0
U001216,2025-11-03,4.0,79.68,11.0,17.0,1.0,0.0,0.0
U001216,2025-11-10,1.0,14.37,2.0,1.0,0.0,0.0,0.0
U001216,2025-11-17,1.0,30.79,1.0,5.0,0.0,0.0,0.0
U001216,2025-11-24,4.0,97.22999999999999,4.0,11.0,0.0,0.0,0.0
U001216,2025-12-01,3.0,58.620000000000005,4.0,6.0,1.0,0.0,0.0
U001216,2025-12-08,3.0,70.71000000000001,3.0,5.0,0.0,0.0,0.0
U001216,2025-12-15,3.0,66.67,4.0,6.0,0.0,0.0,0.0
U001216,2025-12-22,3.0,62.22,8.0,5.0,0.0,0.0,0.0
U001216,2025-12-29,2.0,52.53,3.0,5.0,0.0,0.0,0.0
U001216,2026-01-05,2.0,50.8,3.0,5.0,0.0,0.0,0.0
U001216,2026-01-12,2.0,39.57,3.0,5.0,0.0,0.0,0.0
U001216,2026-01-19,2.0,28.91,4.0,2.0,0.0,0.0,0.0
U001216,2026-01-26,3.0,73.62,5.0,7.0,0.0,0.0,1.0
U001217,2025-09-08,2.0,37.379999999999995,2.0,3.0,0.0,0.0,0.0
U001217,2025-09-15,2.0,93.15,4.0,12.0,1.0,0.0,0.0
U001217,2025-09-22,1.0,13.57,1.0,3.0,0.0,0.0,0.0
U001217,2025-09-29,6.0,152.98,16.0,17.0,0.0,0.0,0.0
U001217,2025-10-06,3.0,68.64,4.0,5.0,0.0,0.0,0.0
U001217,2025-10-13,3.0,66.81,3.0,6.0,1.0,0.0,0.0
U001217,2025-10-20,2.0,33.8,4.0,4.0,0.0,0.0,0.0
U001217,2025-10-27,3.0,51.769999999999996,4.0,5.0,0.0,0.0,0.0
U001217,2025-11-03,4.0,90.44,8.0,7.0,0.0,0.0,0.0
U001217,2025-11-10,4.0,78.83,6.0,11.0,1.0,0.0,0.0
U001217,2025-11-17,3.0,70.13,4.0,6.0,0.0,0.0,0.0
U001217,2025-11-24,3.0,50.03,4.0,7.0,0.0,0.0,0.0
U001217,2025-12-01,3.0,31.04,3.0,4.0,0.0,0.0,0.0
U001217,2025-12-08,2.0,35.78,3.0,2.0,1.0,0.0,0.0
U001217,2025-12-15,3.0,74.41,4.0,9.0,0.0,0.0,0.0
U001217,2025-12-22,2.0,51.59,4.0,7.0,0.0,0.0,0.0
U001217,2025-12-29,1.0,17.1,1.0,2.0,0.0,0.0,0.0
U001217,2026-01-05,2.0,28.55,4.0,4.0,0.0,0.0,0.0
U001217,2026-01-12,2.0,54.83,5.0,3.0,0.0,0.0,0.0
U001217,2026-01-19,2.0,34.67,2.0,10.0,0.0,0.0,0.0
U001217,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U001218,2025-11-03,2.0,15.030000000000001,3.0,3.0,0.0,0.0,0.0
U001218,2025-11-10,2.0,42.29,5.0,3.0,1.0,0.0,0.0
U001218,2025-11-17,3.0,61.85,3.0,9.0,0.0,0.0,0.0
U001218,2025-11-24,2.0,78.69,3.0,6.0,0.0,0.0,0.0
U001218,2025-12-01,2.0,47.33,3.0,3.0,0.0,0.0,0.0
U001218,2025-12-08,5.0,90.66,7.0,8.0,1.0,0.0,0.0
U001218,2025-12-15,4.0,84.72999999999999,4.0,7.0,0.0,0.0,0.0
U001218,2025-12-22,4.0,70.68,9.0,6.0,0.0,0.0,0.0
U001218,2025-12-29,6.0,109.78,13.0,26.0,0.0,0.0,0.0
U001218,2026-01-05,5.0,101.48,6.0,12.0,0.0,0.0,0.0
U001218,2026-01-12,5.0,84.19,5.0,12.0,0.0,0.0,0.0
U001218,2026-01-19,4.0,84.94,9.0,5.0,0.0,0.0,0.0
U001218,2026-01-26,1.0,24.7,1.0,3.0,0.0,0.0,1.0
U001219,2025-11-24,5.0,108.09,7.0,12.0,0.0,0.0,0.0
U001219,2025-12-01,1.0,50.3,2.0,9.0,1.0,0.0,0.0
U001219,2025-12-08,3.0,70.58,6.0,11.0,0.0,0.0,0.0
U001219,2025-12-15,5.0,127.86000000000001,10.0,15.0,0.0,0.0,0.0
U001219,2025-12-22,4.0,75.17,6.0,7.0,0.0,0.0,0.0
U001219,2025-12-29,3.0,47.63,3.0,4.0,1.0,0.0,0.0
U001219,2026-01-05,1.0,24.97,3.0,4.0,0.0,0.0,0.0
U001219,2026-01-12,1.0,13.26,1.0,1.0,0.0,0.0,0.0
U001219,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001219,2026-01-26,2.0,48.05,5.0,4.0,0.0,0.0,1.0
U001220,2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U001220,2025-08-25,4.0,162.86,11.0,18.0,1.0,0.0,0.0
U001220,2025-09-01,4.0,123.59,10.0,14.0,0.0,0.0,0.0
U001220,2025-09-08,4.0,125.43,14.0,19.0,0.0,0.0,0.0
U001220,2025-09-15,1.0,42.36,1.0,2.0,0.0,0.0,0.0
U001220,2025-09-22,1.0,26.46,1.0,2.0,1.0,0.0,0.0
U001220,2025-09-29,5.0,126.46000000000001,11.0,8.0,0.0,0.0,0.0
U001220,2025-10-06,3.0,124.58000000000001,6.0,15.0,0.0,0.0,0.0
U001220,2025-10-13,3.0,116.72,6.0,8.0,0.0,0.0,0.0
U001220,2025-10-20,4.0,206.41000000000003,16.0,16.0,0.0,0.0,0.0
U001220,2025-10-27,2.0,109.43,7.0,12.0,1.0,0.0,0.0
U001220,2025-11-03,5.0,98.0,5.0,11.0,0.0,0.0,0.0
U001220,2025-11-10,3.0,79.03999999999999,4.0,6.0,0.0,0.0,0.0
U001220,2025-11-17,4.0,128.51,12.0,10.0,0.0,0.0,0.0
U001220,2025-11-24,4.0,132.85000000000002,7.0,14.0,1.0,0.0,0.0
U001220,2025-12-01,7.0,264.78,16.0,28.0,0.0,0.0,0.0
U001220,2025-12-08,3.0,178.13,15.0,16.0,0.0,0.0,0.0
U001220,2025-12-15,5.0,114.53999999999999,6.0,12.0,0.0,0.0,0.0
